loss,iou,precision,recall,f1_score,val_loss,val_iou,val_precision,val_recall,val_f1_score,lr
0.314481645822525,0.9637084007263184,0.9594829082489014,0.9872451424598694,0.9724500179290771,0.31777945160865784,0.9430834054946899,0.9351096153259277,0.9820902943611145,0.959621787071228,4e-05
0.3087671101093292,0.9645600318908691,0.9609524607658386,0.9869957566261292,0.9734464287757874,0.32564428448677063,0.9374029636383057,0.9244306683540344,0.9851422309875488,0.9555162787437439,4e-05
0.30436426401138306,0.9648309350013733,0.9604948163032532,0.9879146814346313,0.9737038612365723,0.3140448331832886,0.941245436668396,0.9273893237113953,0.9880398511886597,0.958574652671814,4e-05
0.30100488662719727,0.9658999443054199,0.9623146653175354,0.9876286387443542,0.9744112491607666,0.3118446171283722,0.9418842792510986,0.9275756478309631,0.9888795018196106,0.9591064453125,4e-05
0.2991301715373993,0.9658147692680359,0.9626449942588806,0.9871405363082886,0.9744241833686829,0.309329628944397,0.9432773590087891,0.9315811395645142,0.9864827990531921,0.9601059556007385,4e-05
0.296816349029541,0.9655510783195496,0.9618145227432251,0.9876206517219543,0.974199652671814,0.30742204189300537,0.9434571266174316,0.9296782612800598,0.9890050888061523,0.9603465795516968,4e-05
0.2902059257030487,0.967211902141571,0.9639587998390198,0.9879136681556702,0.975665271282196,0.30084890127182007,0.9442952871322632,0.9301990270614624,0.9897765517234802,0.9609994888305664,4e-05
0.2904435694217682,0.966193675994873,0.9632465243339539,0.9870876669883728,0.9747210741043091,0.3101465702056885,0.9382017850875854,0.9229071736335754,0.9882916212081909,0.9566789269447327,4e-05
0.28849661350250244,0.9662477970123291,0.9633239507675171,0.9870891571044922,0.974688708782196,0.30923280119895935,0.9371801614761353,0.9297612309455872,0.978536069393158,0.9559659361839294,4e-05
0.2822091281414032,0.967034101486206,0.9642432332038879,0.9873319864273071,0.9752428531646729,0.29545828700065613,0.9438518285751343,0.9372140765190125,0.9809431433677673,0.9605505466461182,4e-05
0.27914899587631226,0.9686781167984009,0.966387927532196,0.9876015782356262,0.9767244458198547,0.3038342297077179,0.9382400512695312,0.9261982440948486,0.9844498634338379,0.9567928910255432,4e-05
0.27910172939300537,0.9682435989379883,0.9669429659843445,0.9863377809524536,0.9763060212135315,0.29265373945236206,0.9440295100212097,0.9337583780288696,0.9851929545402527,0.9608404636383057,4e-05
0.27493906021118164,0.968166708946228,0.9656798839569092,0.9875612854957581,0.976153552532196,0.2927219569683075,0.9398097991943359,0.934314489364624,0.9776405692100525,0.9580400586128235,4e-05
0.2739759683609009,0.9680768251419067,0.9657645225524902,0.9873313903808594,0.9760568737983704,0.2921369671821594,0.9408102035522461,0.9305194020271301,0.9836528897285461,0.9585934281349182,4e-05
0.2679850459098816,0.9695308804512024,0.9675084352493286,0.9877332448959351,0.9773075580596924,0.2990127503871918,0.936044454574585,0.9298288822174072,0.9765803217887878,0.9551411271095276,4e-05
0.26461997628211975,0.970362663269043,0.968573272228241,0.9878916144371033,0.9780243039131165,0.28680306673049927,0.940841555595398,0.9356585144996643,0.9778002500534058,0.9586039185523987,4e-05
0.2653977870941162,0.9696084856987,0.9681851863861084,0.9871362447738647,0.9773104786872864,0.2987546920776367,0.9321357011795044,0.933609127998352,0.9658458232879639,0.9524662494659424,4e-05
